video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension
X4YK-DEkvcw,Discovered this song in one of the loneliest seasons of my life but it was absolute bliss; knowing there was a shot in one mundane night. That fireworks happen when one least expect it. Innocence meets sparks of colours 🩵,Wow I could have written that. That is exactly what happened to me just a short time ago met the mam of my dreams he swept me off my feet ❤,2024-01-02T16:10:17Z,2025-03-06T21:13:57Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,romance,romance
X4YK-DEkvcw,"we're die-hard fans... a few months ago, the husband casually said, ""This song reminds me of us. ""... say no more, my new fave song ❤",Awww that’s so cool… I love hearing stuff like that! Much love ❤️,2023-08-05T23:06:28Z,2023-09-01T19:27:11Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,romance,romance
X4YK-DEkvcw,You can’t imagine the adrenaline that gave me when I sang this song in their concert.,I see them in Vegas on August. I cant stop thinking about it.,2023-07-27T01:58:58Z,2024-01-28T16:52:29Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,respect
X4YK-DEkvcw,"A Killers fan forever, how did I just find this one 2023","I’m listening to The Killers Shot At The Night mid November 2023


4:06",2023-07-26T21:01:48Z,2023-11-15T23:11:48Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,knowledge
X4YK-DEkvcw,2:45 I LOVE THAT LOOK he gives when he sees her all dressed up!!!😍😍😍,I like the little smile Brandon flowers does after the scene where they meet in the hotel corridor 😂,2023-07-25T12:38:37Z,2024-06-08T18:38:31Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,romance,romance
X4YK-DEkvcw,Vegas Golden Knights season montage brought me here! Great song and an amazing Hockey team that brought a great win to LV!,"I'll give you a: ""Go Knights Go!"" for that.

2023 Stanley Cup Champions 🏆
The Realm Is UKnighted",2023-06-29T21:06:31Z,2024-01-02T18:06:13Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,trust,social_support
X4YK-DEkvcw,"The Killers is so underrated... They are making rare and special
music. ✨❤️❤️",You must be my people. I just started binging them again yesterday. <3,2023-06-11T08:29:07Z,2023-06-12T00:36:13Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,knowledge,romance
X4YK-DEkvcw,"Aside from When You Were Young,this song is one of my favorite,2023 and still love The Killers!",I’m listening to The Killers Shot At The Night mid June 2023,2023-03-29T23:27:53Z,2023-06-14T23:25:38Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,trust
X4YK-DEkvcw,"Just realized I'm watching this video 9 years to the day it was posted. Talk about synchronicity. Anyway, this song makes me believe there is still something to believe ou there in the world, there is still some magic, just gotta keep it going.","Agreed, as long as we make sure Trump never gets elected again.",2022-09-27T23:12:11Z,2022-10-01T04:16:36Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,social_support
X4YK-DEkvcw,"I love how no one noticed that the song is actually “one sin a lifetime”






Ok it’s not but now you can’t unhear it","He *is* Mormon, and they're boring like that, so it checks out.",2022-09-17T23:36:08Z,2022-09-23T04:24:55Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,knowledge
X4YK-DEkvcw,My favorite song from The Killers never gets old I can listen to it over and over there is something about the song and the video gives me a sense of happiness,I just saw them in concert in Denver and was pleasantly surprised when they played it! 😱🥰😭💚,2022-08-20T18:35:49Z,2022-09-01T21:58:44Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,power,knowledge
X4YK-DEkvcw,I can't put into words what this song means to me! It's been a constant source of inspiration for me ✨️ was a dream come true to see this live in Manchester!,"I saw them at LCCC too, they were bloody awesome, worth the wait! x",2022-06-14T13:30:49Z,2022-06-15T08:39:46Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,romance,romance
X4YK-DEkvcw,8 years ago i fell in love with this song...and it still holds a special place in my heart ❤,I can't believe it's so old. I feel like it's the newest thing from the killers,2022-05-29T17:42:42Z,2024-02-28T12:01:59Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,respect,romance
X4YK-DEkvcw,Why do I feel like there is a Bryan Ferry influence To this song and video,Because there clearly is.  Brandon is a huge Bryan Ferry and British new wave fan.,2022-05-08T06:28:50Z,2022-05-09T09:49:07Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,knowledge
X4YK-DEkvcw,"I can´t believe I just experienced this 3 days ago April29, 2022 Mexico City 💖⚡","I’m listening to The Killers Shot At The Night December 14th 2022 Las Vegas, Nevada",2022-05-02T19:53:48Z,2022-12-15T00:04:48Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,social_support
X4YK-DEkvcw,"A dirt-poor beautiful 'Aryan' girl is discovered by a dynamic entourage of wealthy Jewish kids, who then turn her into a goddess. This is how Hollywood was created, kids.",it's also how the porn industry was created. how nice of them,2022-04-20T20:07:26Z,2022-04-22T05:29:50Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,knowledge,conflict
X4YK-DEkvcw,"Make sure you see the second video they made for this over the Grand Canyon, just wow. The Killers - Shot at the Night (March Madness 2014)",BattleBornNevada has just the video without all the sports cut in.,2022-03-08T02:08:44Z,2022-03-08T04:03:00Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,similarity,fun
X4YK-DEkvcw,"2022 and I'm still here, in love with this song, video and actor 😁🖤",I'm listening to The Killers Shot Of The Night early February 2022,2022-02-09T00:06:46Z,2022-02-10T00:09:13Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,romance
X4YK-DEkvcw,One of my favorite song to make me come back to listen in 2022. The imagination is full of energy .,I'm listening to The Killers Shot Of The Night mid January 2022,2022-01-06T22:09:50Z,2022-01-13T00:06:57Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,social_support,social_support
X4YK-DEkvcw,"This so incredibly idiotic!  Who actually believes some skinny, white girl is working as a maid in a Las Vegas hotel.  You would never see someone like her doing menial work.  And people just accept this as normal, romantic, inspiring (rolling eyes) - give me a actual break!  The video would be better if the young woman was a person of color, Latina or black working her butt off to help support her family in another country.  A more believable storyline; charming, sweet, unique!  I’m sick of seeing white girls win all the time. It’s boring already folks!  I am in love with Max Mingella but really?!    Let’s see something new, something fresh.  So sick of the same old uninspiring and tired storylines with the same old anorexic pasty super models who try to pass as normal people. Who agrees?",Yes!!  I live in Las Vegas and can attest there are ABSOLUTELY NO skinny white girl maids in Las Vegas.  This crap is so unrealistic am I right??!!  I swear people never cease to amaze me with stupidity and wokeness these days.,2021-08-28T01:08:12Z,2021-08-31T01:54:12Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,conflict
X4YK-DEkvcw,"My favourite part is how the other girl is so nice. Lends a dress, does her lipstick....to a total stranger.","How all women should treat each other, we need to have each others' backs!",2021-08-12T01:45:30Z,2021-08-12T12:30:04Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,respect,respect
X4YK-DEkvcw,came for Max Minghella. the song isnt so bad when its on mute tho,"I guess not everyone can have good taste in music, huh?",2021-06-25T02:38:36Z,2021-08-20T22:26:06Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,knowledge
X4YK-DEkvcw,I wanted a follow-up to this MV so bad for the last 7 years. I’m still hoping 😂,I would love it too. But probably the girl was made into a Martha and the boy was made into a Guardian when Gilead took over.,2021-05-31T00:52:44Z,2021-06-12T12:08:37Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,knowledge,conflict
X4YK-DEkvcw,This is the song you listen to when you still believe in something.,the best song which makes you believe in something is ''touch'' by daft punk,2021-05-12T05:01:32Z,2021-05-12T18:45:16Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,respect,similarity
X4YK-DEkvcw,If you close your eyes and listen ...... you’ll feel the 80s vibes 💖💖💖💖,"specifically i think the chorus is styled after Steve Winwood's ""Higher Love"" 😊",2021-03-25T23:44:44Z,2022-05-20T22:16:23Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,romance
X4YK-DEkvcw,"Once in a lifetime
The suffering of fools
To find our way home
To break in these bones
Once in a lifetime (Once in a lifetime)
Once in a lifetime
Oh, give me a shot at the night
Give me a moment, some kinda mysterious
Give me a shot at the night
Give me a moment, some kinda mysterious
Once in a lifetime
We're breaking all the rules
To find that our home
Has long been outgrown
Throw me a life line
Cause honey I got nothing to lose
Once in a lifetime (Once in a lifetime)
Once in a lifetime
Oh, give me a shot at the night
Give me a moment, some kinda mysterious
Give me a shot at the night
Give me a moment, some kinda mysterious
Give me a shot at the night
Look at my reflection in the mirror
Underneath the power of the light
Give me a shot at the night
Give me a shot at…",MARCH MADNESS on CBS!!! This was the theme of the entire month. Great soundtrack to a great tournament!,2021-02-22T14:42:38Z,2021-02-23T01:49:42Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,knowledge,knowledge
X4YK-DEkvcw,"I've been listening to this song daily for the past few months as it inspires me to make the big life change I need. 

Absolutely love the Killers","Yes I've listened this band,
but most of all I've listened
however Queen since 1991.",2021-02-10T12:22:34Z,2021-08-17T13:39:27Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,social_support
X4YK-DEkvcw,"COVIDNINETEEN VACINATIONS, THE 1ST STEP TOWARDS THE MARK OF THE BEAST IS HERE SOON. A great and formidable enemy seeks to enter into the very blood of My children through the altering of your DNA. Because of the curse that came about after the fall of the first man Adam, I came to make a way for you. You are renewed and made clean again by your belief and salvation in Me, your King and Messiah, sent by My Father to redeem you by My blood sacrifice on the Cross of Calvary. Only through Me, the Door, corruptible is made incorruptible, unredeemable made redeemable. I have ransomed you in order to bring creation back to its Creator. Creator YHWH was made flesh to overcome death, hell, and the grave, and to take what was tainted and impure and make it whole again.
The spiritual battle that is raging now is ultimately to strip you of the Divine image of Myself that has been placed within the DNA of My creation. Ask Me for more wisdom and revelation about this and it will be given to you. The veil was torn, access granted when I shed My blood, died and rose again. We have created you in Our image, and when you walk in holiness, righteousness and purity, obeying My commandments, I am enthroned on your heart. You are then transformed in body, soul and spirit. When this transformation occurs, the very frequency of your cells then resonates with Me and raises you closer to your Creator and further away from the lower realm and lower frequencies which keep you bound. This is by design, and when indwelled, My Holy Spirit will be the gatekeeper of your heart, and your entire being, My sanctuary, and the place where I reside in you. When this occurs, My Kingdom is on earth, as it is in Heaven. It is then that I am able to provide victory over the curse for you, preserving the Divine design I have placed within your DNA. There are many layers of revelation to know what is coded there and hidden, secrets to be revealed to only those who overcome.
However, if the gates are breached by sin, lack of obedience, compromise, or lukewarmness, the enemy sets up thrones (strongholds) instead of Me, because my laws, My Word have not been written on your hearts. You have a sworn enemy whose utter mission is to destroy you. He will stop at nothing, and as My Word has foretold, the time is here when the greatest of all violence and evil against My people, those made in My image, is taking place. The battle is for the soul, and the battle is about the blood. Satan’s ultimate goal from the beginning was to corrupt the seed, corrupt the blood that carries My blueprint in you, My design for those made in Our image, your DNA.
There is only one way to ensure that My Throne is upon your heart and your eternal destination is sealed, or your soul will be lost forever. Your must be born again. Your heart must be sealed with My blood. You must be quick to repent often and seek holiness above all else. Love what is true and just. Be extremely careful what your eyes see and your ears hear. This is guarding your heart, guarding its gate. It is in sealing these portals to the soul, in commanding the spirit to govern or have mastery over the soul, that you overcome. You will then be prepared for My return, and be protected from the evil one.
If you have not already done so, seal the portals to the enemy now! Confess your sins and repent for the midnight hour is here! Bind the access points that have given satan legal rights within your temples, within your body, mind, soul and spirit. Give satan and all his dark kingdom a certificate of divorce and be free from the bondage, and from all the oppression and possession in your bloodline immediately! Break the curse from your ancestors back to Adam. Cover it all with My blood and command the enemy out of your bloodline, sealing it as well, the gates to your heart, using the authority you have been given through Me. Exercise dominion as a gatekeeper and a son or daughter of the Most High God, taking your positions as heirs to My Kingdom. My Holy Spirit will then have permission to use you for My glory and manifest through you in this crucial hour.
*(Please see the prayers on the right hand side bar and the one titled Increased Demonic Warfare Prayer covers everything He is instructing here)*
This must be done this moment!! This is crucial! Precious moments remain before the implementation of the enemy’s plan to destroy the DNA of My creation, making you forever unredeemable. The Kingdom of Heaven suffers violence and it must be taken by force! Take My Holy Word and dispossess what has had control of your gateways and that of your family line through covenants, oaths, soul trades and agreements made by your ancestors. Do it this moment! In Me you will be made FREE!
The implementation of the plans to alter your DNA and make it programmable by something other than Me, your Creator, are here. I control and govern the DNA I have placed within you, but if you allow man to administer anything within your bodies, that will recode your DNA, I will no longer be the controller. I will no longer recognize you as My creation. You will have become a mixture of something else, an altered form of man and technology, and therefore, not in My image any longer. Do you understand what I am saying? Truly the hour is here when you must prepare to make the choice to remain fully human, infused with My Spirit. The enemy wants nothing more than to deceive you through propaganda, fear and manipulation and cause you to allow either a mark or an implant (vaccine or digital tatoo) into your bodies that will forever separate you from Me. This is your reality right now! You must know what you will choose to do.
When you open doors to the enemy through sin and through your choices in life outside of My ways, the demonic spirits appoint gatekeepers over your heart, your mind, and your soul. Then those spirits invite more, and when no repentance occurs, strongholds occur. The heart of an unregenerate man is wicked and deceitful above all things. But My Word is quick, powerful, and sharper than any two-edged sword, piercing even to the dividing apart of your soul and spirit, your joints and marrow, as I discern the thoughts and intentions of your heart. Allow Me to write My laws on your heart and you will know truth at last. You will know what is now directly in front of you and the choices that are here for you and your loved ones. My people are destroyed for lack of knowledge, but it does NOT have to be this way. Allow My glory to penetrate your spirit so that your soul will come under submission. To not allow this, means you will remain in bondage and you will be easily deceived. If I do not dwell in you fully, and your gates have been breached, another will easily influence you and take governance.
My people, I have given you the keys to the Kingdom. Whatever you bind on earth will be bound in Heaven and whatever is loosed on earth will be loosed in Heaven. Bind the strongman, bind the strongholds on your life and be delivered!
The technology for the mark of the beast is here. It is upon you. It will be presented at first to be taken voluntarily, then very soon after, you will not be able to buy, sell or work. Do not wait another moment. Come out of Babylon and make Me King of your heart, the Divine Gatekeeper of your soul.
The evil ones have set in motion their wicked schemes, as it must be so according to My Word. Many, many judgments will occur as I allow them. This is to wake up My church. You must know where you stand in your walk with Me, because in an instant, everything will change, and there will not be another opportunity to choose, because the choice will be made for you. You are either all in, or I am turning you over to your carnal mind and nature. You have the choice My loves, choose life and eternity in Me over eternal death in darkness.The time is now. 
YAHUSHUA, JESUS THE CHRIST.  141",More than one million dead and counting around the world can't be wrong. What did any of this garbage have to do with the song?,2020-10-13T06:13:00Z,2020-10-14T14:35:25Z,The Killers - Shot At The Night,10,TheKillersVEVO,10,Music,conflict,trust
