video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension,source,target,comment_node,reply_node
kcxhGF-XrO0,"Epic!!! I saw the yacht down in the marina and it looks beautiful!! Crazy to think it's LS swapped.  
Big congrats! Major accomplishment!",I've been trying to see it from the Marquam bridge but it goes by too fast!,2023-09-03T08:02:27Z,2023-10-03T00:40:42Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,social_support,social_support,1,10,C_social_support,R_social_support
kcxhGF-XrO0,If I had payed out $15k over 3 years for a dock I’d be pissed. I’d be contacting the appropriate person and getting them to remove their boat.,@DM---Chris_Build Yeah I’ll totally do that as this doesn’t seem to be a scam at all.,2023-09-03T05:17:44Z,2023-09-03T06:08:23Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,respect,conflict,0,11,C_conflict,R_respect
kcxhGF-XrO0,Liking this series. I think your air cleaners are pretty restrictive.,Can't agree enough. No way they're flowing enough for those engines. They'll use too much fuel due to vacuum whilst ensuring the engines appear to run bad at the same time. Seen it at the dragstrip many times.,2023-09-03T02:26:40Z,2023-09-03T03:01:13Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,conflict,similarity,6,13,C_similarity,R_conflict
kcxhGF-XrO0,Use tabs to get on plane and then throttle back and level out with tabs. Defo should be like 20mph for cruising. I have a small boat with v6 mercruiser. Would kill to have one of your engines 😂,"Tabs will do nothing for this boat in the configuration its in. Its bow heavy, not the other way around.",2023-09-03T02:07:54Z,2023-09-03T22:20:34Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,similarity,social_support,1,14,C_social_support,R_similarity
kcxhGF-XrO0,"Can you go over the weight difference between the diesels and the LSX’s and if it affected the manners of the boat?
Thank you. 
It didn’t appear to make a difference.",Both the LSXs weigh less than one of the 903 Cummins. And to me it looks like the boat sits nearly a foot more out of the water. I think the Glossy black was the water line in the first videos.,2023-09-03T01:32:53Z,2023-09-03T01:47:11Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,similarity,similarity,6,14,C_similarity,R_similarity
kcxhGF-XrO0,"The real question is how long has that marina been double dipping and subletting your slip for knowing your boat was away. Pretty sure legally, depending on the contract, you’d be entitled to any money they collected plus fees.","If it was me, I'd talk to the other boat owners next to your slip and see how long that has been filled. Then go to the marina guy and demand a refund. Cause you know if it was the marina that allowed the parking, they were charging DOUBLE for that spot. If it was just some ass that parked there because he always sees it empty, you might have a civil lawsuit in an attempt to collect some mooring fees. Not the best of situations but it's something.",2023-09-03T01:15:52Z,2023-09-03T16:41:38Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,conflict,knowledge,3,13,C_knowledge,R_conflict
kcxhGF-XrO0,Gonna join the chorus here. You are much more efficient on plane than you are plowing water. Your best cruise will NOT be at top speed but once on the water instead of IN the water find where your engines/props work best. Also this was mentioned early on in your boat adventure but you really should have a depth finder and a MARINE GPS. Have fun with the Riva and be safe on the water.,"Was his speed above the threshold where plane would have been better? Maybe, its not super easy to tell from the video. Of course, going 7mph or so would have been better for sure.",2023-09-03T01:12:11Z,2023-09-03T22:02:09Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,similarity,social_support,1,14,C_social_support,R_similarity
kcxhGF-XrO0,Definitely fix your running lights and get some paper charts. I’m sure the boat spotting you was letting you know they didn’t see any running lights. Things can turn bad on the water quickly if you’re not prepared. Good series though and looking forward to see what’s next.,"Honestly, I love the idea for B is for Boat but as bridge watchkeeper this whole thing just makes me cringe. The LSXs in clearly an improper application, the disregard for redundancy (put the goddam compass back in), the lack of navigational safety. This was not well thought out from a safety standpoint and it could get people hurt.",2023-09-03T00:56:02Z,2023-09-04T00:38:29Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,similarity,social_support,1,14,C_social_support,R_similarity
kcxhGF-XrO0,Ok I am surprised that you would leave the shipping lane in the first place. Good video,"Typically you don't ride down the center of the shipping lane, especially on a sketchy boat.  You're looking at a catastrophe if it breaks down mid channel.  I hate to be a spoil sport but this was just a bad situation overall.  No PFDs, no nav lights, not following general navigation rules, etc.",2023-09-03T00:46:17Z,2023-09-03T20:57:19Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,knowledge,knowledge,3,12,C_knowledge,R_knowledge
kcxhGF-XrO0,"You’d be more fuel efficient if you get on plane. Which requires you to go faster, the bow will lift then lower by itself. And you can use the trim tabs to balance and level you out","Maybe, hard to tell for sure from the video. However, 7 mph or so would be most efficient for sure.",2023-09-03T00:29:27Z,2023-09-03T22:04:08Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,similarity,knowledge,3,14,C_knowledge,R_similarity
kcxhGF-XrO0,Beaching and not knowing how trim tabs or planing works on a 1500hp yacht… 😂 Least y’all didn’t get hurt,"…not using actual marine fuel water separators, cheaping out on maps for a massive boat in skinny water, running without a compass, all while at night… 😭😭",2023-09-03T00:16:26Z,2023-09-03T00:25:25Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,knowledge,knowledge,3,12,C_knowledge,R_knowledge
kcxhGF-XrO0,You guys should probably find a new home for the dead body in your boat.  Those flies are nuts.,"let me guess, you are an African prince and just need me to wire you $10,000 and you will give me back $10,000,000?@Chris__Build",2023-09-02T23:30:34Z,2023-09-03T00:37:51Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,power,conflict,0,16,C_conflict,R_power
kcxhGF-XrO0,What are the odds?!?! I was literally driving over the Lewis and Clark bridge while I was watching the portion of this video that you were driving under it! Unfucking believable,You were DRIVING and watching a video on a bridge?! I  here I thought that boating at night with no lights was dangerous...,2023-09-02T23:29:55Z,2023-09-03T04:34:02Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,respect,respect,2,11,C_respect,R_respect
kcxhGF-XrO0,Some people around there should pitch in and get a bunch of those cheap little solar lights like some people put down the side of walkways and stick one on each of those abandoned boats so that everyone will know where they are after dark.,Or he should just get proper running lights so he can safely navigate in the dark... Just sayin. He will... eventually. For safety's sake.,2023-09-02T22:59:10Z,2023-09-02T23:09:36Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,social_support,conflict,0,10,C_conflict,R_social_support
kcxhGF-XrO0,"10:43 Seems like you have some sort of exhaust leak, or steam leak from the exhaust. It might be the water cooled exhaust manifold is not getting cooled enough. This could be quickly checked with a thermal camera.",Sir you think they should get a bigger Pump so it Pumps More Gallons per Minutes ? Chris never Check water Temperature or use the Alarm that he can Set.,2023-09-02T22:46:37Z,2023-09-02T23:11:24Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,knowledge,knowledge,3,12,C_knowledge,R_knowledge
kcxhGF-XrO0,I think the reason I subbed to your channel so long ago when you became a youtuber is that ya kinda make decisions on the fly when stuff happens. Thanks for all the dedication. I have been a fan since the lotus build.,Decisions on the fly? There should be plenty in these episodes.,2023-09-02T22:23:33Z,2023-09-02T22:42:26Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,knowledge,social_support,1,12,C_social_support,R_knowledge
kcxhGF-XrO0,"YOU SHOULD BUY SOME BATTERY POWERED RUNNING LIGHTS TO KEEP ONBOARD. THAT USE TO BE A $500 FINE FOR NOT HAVING RUNNING LIGHTS, NOW, PROBABLY MORE ON A FEDERAL COMMERCIAL NAVAGATIONAL RIVER , LIKE COLUMBIA. A LOT OF STATES IT'S REQUIRED AS PART OF YOUR ONBOARD KIT LIKE HORN, FIRE EXSTINGUIZHER, PADDLE, FLARES, ETC.. PRETTY CHEAP, AND BETTER THAN GETTING HIT BY SOMEONE DOING 50MPH.","He said he had running lights, what he didn't have was spot lights for navigation. (Also bad but just thought I'd clarify)",2023-09-02T22:19:05Z,2023-09-02T22:21:56Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,conflict,knowledge,3,13,C_knowledge,R_conflict
kcxhGF-XrO0,"If you’re leaving back to Portland, why isn’t the motor cover deck back on?",Because they wanted easy access so that they could do maintenance on the fly for untested engines.,2023-09-02T22:18:28Z,2023-09-02T22:21:07Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,respect,conflict,0,11,C_conflict,R_respect
kcxhGF-XrO0,"I am not a boater, but am curious if it would be worth having two filters per engine so you can turn a valve to go to the secondary filter, allowing you to clean out the primary while still moving?",GREAT IDEA I DID THAT ON MY BOAT AND IT WORKED JUST FINE,2023-09-02T22:16:07Z,2023-09-02T22:59:47Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,respect,similarity,6,11,C_similarity,R_respect
kcxhGF-XrO0,That style of filter is no good for a boat.  look for racor filters.  we ran our gas through a 20 and a 10.  Fuel problems on boats can start after getting fuel so you want them to be easy to change.  the racors also separate out the water.,and those small air filters look a little suspect.  I can't imagine enough air flows through them,2023-09-02T22:09:03Z,2023-09-02T22:19:23Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,respect,knowledge,3,11,C_knowledge,R_respect
kcxhGF-XrO0,"No compass, no backup charts, risking a night passage with a boat that isn't 100% sorted. So reckless. Did you even have working navigation lights? Lucky weather was so good.

OH AND HE RAN AGROUND!? Fuck me...",Couldn't have said it better myself.  I'm just amazed at folks thinking this was cool.,2023-09-02T22:08:11Z,2023-09-03T21:03:42Z,WILL IT SURVIVE A 130 MILE TRIP HOME? LSX Swapped 30yr Old Italian Yacht!,2,B is for Build,2,Autos & Vehicles,conflict,conflict,0,13,C_conflict,R_conflict
