video_id,comment,reply,comment_date,reply_date,video_title,category_id,channel_name
aqz-KE-bpKQ,"Me and my little brother used to watch this constantly on this old mp3 player we had, and we even learned the montage music on the piano because it was so fun and catchy. Years later, it came up in conversation, and out of curiosity, I looked up ""bumny butterfly animation"" and this was the first result. Showed it to my brother today and we laughed hysterically for several minutes. What a throwback.",I wonder how crappy it ran on that old mp3 player cuz my laptop can't run it very well and it's from 2009. Struggling to play it no matter what even 144p drops frames.,2022-01-01T18:34:16Z,2023-07-31T14:34:37Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"Wait, so this is actually *rendered at* 60fps, no AI crap?

Awesome.",They prob got the rtx 3090 so it could render this easily I think.,2021-11-18T20:18:28Z,2022-04-24T15:12:49Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Hmm yes my 5 year old MP3 had this pre installed,so did mine was it a little orange rip of ipod one 💀 ive been trying to find this for absolutely ages,2021-08-02T18:41:15Z,2021-08-03T00:06:06Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I remember watching it over and over and over again as a kid because that's the only video my dad had on his computer (i did not know about youtube),SAME) When I Was a Kid  I See this Like A good Animation (Whit Revenge) lmao,2020-10-19T21:44:30Z,2021-03-13T00:41:30Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,those creepy little critters that were teasing the big bunny kind of remind me those puny parasiting bug looking aliens from space jam before they were mutated into monstars.,@Eric Watson no I mean those nerd weirdo aliens from space jams The ones where they mutated their forms.,2020-09-14T00:23:26Z,2020-09-15T04:26:20Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"99% of comments: “95% of comments: big chungus 4% of comments: remembering this as a kid 1% of comments: this was made using free software”
0.5% of comments: big chungus 
0.4% of comments: something actually funny
0.1% of comments: a half decent comment","People repeating the same joke ruins any comment section, this movie deserved better.",2020-09-03T10:20:54Z,2021-03-29T10:06:54Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"Man now is a standard using This video everywhere. I’m glad everyone is using this video because it expose Blender foundation to people that never hear of it and is awesome software. I love blender and I been using blender senses version 2.49 and this new version 2.9 is freaking awesome, it will get even better with each new version.","It's insane how far Blender's come, now it's even moving into professional use and we even have a full feature movie made with it. Just heartwarming to see an open source tool like Blender getting mass industry recognition.",2020-09-01T17:27:30Z,2021-11-07T21:01:47Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"Lol I've seen this video alot from tech youtubers. They used this video to benchmark single board computers, must've been goddamn resource intensive on those SBCs.","On 4k, yes
On 1080p not as much as they usually have hardware h264 decoders that unload the cpu (encoders too by the way)
Even the raspberry pi 1 already had one
More modern SBCs can handle 4k hardware decoding too using less than 20% cpu

H264 is integer-only and can be quite well optimized with asics",2020-08-24T02:42:10Z,2020-10-20T19:39:51Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Oh yeah it's this video that's being played in TV/monitor sellers.,"I actually never saw this in any Tv/Monitor seller.
For fuck’s sake, i saw one that had Mario Odyssey’s trailer.",2020-08-19T11:11:53Z,2020-08-30T13:58:36Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I saw it on from a TV retail store and immediately searched it up,Clearly did to show how great the image is...then you hooked up the coaxial cable and it becames something like 480p,2020-08-10T11:03:16Z,2020-08-10T14:50:08Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I remembered watching this on a displayed TV in some random electronic retail store,"Same XD

I sat in front of big TV for this scene, because it's relaxing",2020-07-03T14:32:25Z,2020-07-05T11:59:08Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Holy shit I remember seeing this in class and now that I’m studying blender it’s crazy to realize it was made using blender lmao,I remember seeing Blender 2.3 screenshot and compare with Maya 5. Now I use Blender exclusively.,2020-05-30T08:03:15Z,2020-09-26T01:52:12Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Why do so many phones reviewers use this video for examples? Can someone explain pls,Because of copyright issues. This is free content and can be used anywhere whereas the movies the big studios make are.usually copyrighted for some reason. Therefore you will see VLC using this video on their site and other sites use it too.,2020-05-16T13:29:22Z,2020-05-17T16:47:06Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"When i was a kid, I remember i bought this cd and was so excited to watch it. I used my neighbour’s cd player because we disnt have any. And when i played it, it would always pause at the beginning and never ply again. I didnt even know it was only 10 min, thought it was a whole movie coz i bought it from street. It made me quite sad and now bout to watch this at the comfort of my own bed, in my phone. Sometimes we forget to be grateful. The things we have now, are the things that one day we wished to have. Alhamdolillah.",The reason it wouldn’t play again is because it couldn’t comprehend the colossal size of big chungus,2020-04-01T19:18:37Z,2020-05-16T15:07:35Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Day 3 of quarantine. I actually sat down and watched the entire BBB video instead of just the first 30 seconds with stats for nerds on...,At least I now know I'm not the only person who uses stats for nerds on a daily basis,2020-03-18T07:01:30Z,2020-04-24T02:17:59Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"-Can we have Big Chungus?
-We have Big Chungus at home.
Big Chungus at home:",This chungus isn’t that bad he’s a little dumpy but the origin is too if we’re being honest,2020-03-13T21:05:52Z,2020-12-29T07:03:16Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"I watched it when I was younger. I remembered it diffrently:
Rabbit kills all the squirels there was a lot of blood and I always creeeped out.",Trying to start a “every big buck bunny movie is personalized” huh,2020-02-18T22:22:24Z,2020-08-30T16:37:32Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I got an old tablet when I was like 6 and this was on int for some reason,"I remeber that it was on some app and It had this video on it, man I miss it",2019-12-12T17:39:58Z,2020-05-04T03:48:34Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I saw this in class me and my friends stood up and shouted BIG CHUNGUS now we have a 30 min detention,"And that's all for today's episode of ""Things that never fucking happened""",2019-09-07T11:58:17Z,2019-09-12T04:51:00Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,When I first saw the butterfly die when I was a kid I was so traumatized,I saw this vid for the first time as an adult and I was still traumatized,2019-05-01T00:12:37Z,2020-06-01T19:29:33Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"My teacher accidentally put this on in class and everyone shouted







BIG CHUNGUS",I remember our biology teacher at the time showed us this short film as a way to close off the final lesson before the holidays. It felt so cheap,2019-04-27T05:48:50Z,2019-04-27T21:46:39Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"requierments of the video:
3 RTX 2080
9 Core I9
Windows 40
900 Gb Ram",You can actually use 4 Titan V instead of that one or just get a rendering farm,2019-04-25T15:56:47Z,2019-08-09T06:22:12Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,I swear the quality of this video is insane and this was made in 2014,It was re-rendered in 2014. But the original animation is from 2008,2019-01-12T18:54:23Z,2019-01-17T16:26:53Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Needs to be uploaded in 8K 3D VR 360 degrees with HDR,You stupid. It also needs to be at 90fps min. 144fps is preferable.,2017-09-04T22:27:49Z,2018-08-10T18:00:15Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"I saw this playing on TV's at the tech stores to show off the quality of the TV's.

Not surprised.","Lol my husband uses this video at job sites to test monitors, also. He showed it to our (then) 3 month old and she's been hooked on it since (she's 2 now).",2017-04-18T04:27:30Z,2018-11-30T19:18:03Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,Is it just me or does something look off with it being so smoothly animated and 60fps?,"Since we've watched 24/30 fps video our whole lives, anything different looks weird. Games are better in higher framerates, but not so much visual media. That's part of why the Hobbit movies got a bad rap.",2016-12-18T03:28:27Z,2017-01-08T07:44:02Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
aqz-KE-bpKQ,"I love this short :D The animation is nothing short of amazing ! 
Except the water of course, the grass that has a ""fur"" texture most of the time (where is the wind in some scenes?), the vegetation that looks like plastic, the wood and rocks that look like clay, the dirt that looks like stone, etc.
But the story and slapsticks are so great :D",@Mad Exploiter bro he was saying it's good and giving feedback. And just cause someone can't do better than a group of professionals doesn't mean you can't give feedback. I can't make a  video game but that doesn't mean I can't say one is bad.,2016-11-04T03:14:31Z,2022-03-01T22:43:39Z,Big Buck Bunny 60fps 4K - Official Blender Foundation Short Film,1,Blender
